GemeindeID,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
3742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,
3743,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
3744,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
3745,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,
3746,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,9.0,1.0,4.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,2.0
3751,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,,,
3752,4.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
3761,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,
3762,1.0,1.0,8.0,5.0,4.0,4.0,2.0,6.0,3.0,6.0,3.0,10.0,20.0,16.0,0.0,6.0,2.0,3.0,4.0,5.0,1.0,4.0,8.0,5.0,8.0
3763,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,
3764,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,2.0
3771,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
3773,0.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
3774,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,
3775,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,,
3776,2.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,2.0,7.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,,,,,,
3781,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0
3782,1.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,7.0,2.0,3.0,1.0,1.0,7.0,2.0,1.0,6.0,0.0,16.0,3.0,16.0,6.0
3783,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0
3784,5.0,0.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,0.0,3.0,3.0,3.0,6.0,2.0,5.0,2.0,4.0,7.0,6.0,4.0,12.0,5.0,3.0,6.0
3785,5.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,6.0,4.0
3786,1.0,5.0,5.0,6.0,4.0,3.0,2.0,15.0,8.0,1.0,5.0,4.0,18.0,6.0,14.0,8.0,4.0,13.0,12.0,5.0,6.0,6.0,4.0,8.0,20.0
3787,11.0,6.0,6.0,5.0,17.0,28.0,15.0,14.0,13.0,12.0,12.0,24.0,32.0,23.0,10.0,11.0,7.0,20.0,30.0,17.0,16.0,14.0,9.0,22.0,22.0
3788,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
3789,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0
3790,1.0,0.0,3.0,2.0,1.0,4.0,5.0,2.0,2.0,5.0,2.0,6.0,1.0,10.0,0.0,1.0,3.0,4.0,4.0,1.0,9.0,3.0,4.0,4.0,2.0
3791,0.0,6.0,5.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,2.0,0.0,5.0,3.0,2.0,8.0,1.0,3.0,1.0,0.0,0.0,7.0
3792,,,,,,,,,,,,,,,,,,,,4.0,1.0,6.0,0.0,3.0,3.0
3801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,
3803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3821,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,5.0,1.0,7.0,2.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0
3822,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,4.0,7.0,7.0,2.0,12.0,5.0,5.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,5.0
3823,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3831,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
3832,1.0,1.0,3.0,0.0,3.0,2.0,4.0,4.0,10.0,0.0,6.0,8.0,3.0,8.0,8.0,5.0,13.0,8.0,2.0,2.0,0.0,2.0,10.0,1.0,8.0
3833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3834,4.0,4.0,5.0,7.0,12.0,7.0,7.0,4.0,1.0,4.0,3.0,6.0,21.0,24.0,5.0,3.0,11.0,7.0,7.0,12.0,1.0,5.0,4.0,6.0,5.0
3835,1.0,0.0,5.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,2.0,4.0,4.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
3836,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3837,,,,,,,,,,,,,,,,,,,,,,,,,1.0
3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,
3843,2.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,5.0,2.0,5.0,8.0,2.0,3.0,0.0,1.0,1.0,1.0,,,,,,,
3844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,
3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,,,,,,,
3846,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,
3847,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,7.0
3851,12.0,11.0,24.0,14.0,22.0,24.0,16.0,15.0,10.0,34.0,21.0,49.0,65.0,80.0,38.0,34.0,13.0,30.0,55.0,30.0,32.0,48.0,27.0,21.0,34.0
3861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0
3871,2.0,4.0,4.0,6.0,3.0,3.0,7.0,6.0,3.0,2.0,2.0,1.0,7.0,10.0,3.0,10.0,6.0,8.0,9.0,0.0,0.0,5.0,7.0,0.0,15.0
3881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
3882,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3883,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
3891,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
3893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3901,38.0,50.0,31.0,60.0,105.0,99.0,90.0,111.0,72.0,86.0,95.0,155.0,320.0,325.0,137.0,95.0,88.0,114.0,161.0,124.0,147.0,154.0,104.0,95.0,118.0
3911,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,6.0,6.0,14.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,12.0
3912,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,,,,,,
3913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,,,,,,
3914,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
3915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
3921,3.0,3.0,2.0,2.0,4.0,5.0,6.0,3.0,8.0,3.0,5.0,9.0,11.0,20.0,26.0,12.0,1.0,6.0,9.0,1.0,8.0,2.0,11.0,7.0,6.0
3922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
3923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,
3924,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,
3925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
3926,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
3928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3929,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
3930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3931,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,
3932,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,0.0,3.0,0.0
3941,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,3.0,3.0,1.0,6.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0
3942,8.0,6.0,13.0,8.0,13.0,29.0,15.0,22.0,28.0,11.0,24.0,39.0,99.0,111.0,57.0,36.0,16.0,48.0,18.0,42.0,28.0,,,,
3943,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,,,,
3944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
3945,2.0,1.0,2.0,5.0,1.0,0.0,11.0,2.0,1.0,1.0,11.0,7.0,8.0,6.0,4.0,1.0,0.0,7.0,5.0,3.0,2.0,7.0,3.0,3.0,5.0
3946,3.0,4.0,2.0,4.0,0.0,0.0,4.0,4.0,0.0,3.0,3.0,4.0,5.0,12.0,2.0,6.0,2.0,0.0,1.0,4.0,4.0,2.0,5.0,5.0,7.0
3947,2.0,5.0,2.0,4.0,4.0,7.0,9.0,5.0,0.0,4.0,4.0,10.0,30.0,18.0,13.0,30.0,2.0,2.0,8.0,6.0,5.0,7.0,7.0,3.0,7.0
3951,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0
3952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0
3953,0.0,1.0,3.0,0.0,6.0,5.0,0.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,6.0,4.0,4.0,2.0,3.0,8.0,8.0,3.0,3.0,10.0,4.0
3954,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,7.0,2.0,6.0,8.0,7.0,3.0,3.0,7.0,3.0,6.0,1.0,3.0,5.0
3955,,,,,,,,,,,,,,,,,,,,,,19.0,18.0,28.0,36.0
3961,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,7.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,10.0
3962,1.0,0.0,2.0,0.0,3.0,4.0,2.0,1.0,2.0,7.0,2.0,8.0,18.0,9.0,11.0,18.0,5.0,14.0,5.0,14.0,10.0,10.0,4.0,2.0,6.0
3971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,
3972,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,9.0,5.0,6.0,7.0,3.0,12.0,2.0,2.0,2.0,4.0,5.0,2.0
3973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
3981,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0
3982,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,16.0,1.0,0.0,2.0,1.0,3.0,8.0,4.0,12.0,2.0,3.0,6.0,5.0
3983,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3985,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
3986,0.0,0.0,1.0,5.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,6.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
3987,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,3.0,0.0
4001,21.0,25.0,24.0,21.0,64.0,35.0,82.0,30.0,49.0,64.0,38.0,89.0,144.0,81.0,110.0,179.0,91.0,95.0,86.0,75.0,56.0,58.0,84.0,111.0,120.0
4002,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,7.0,1.0,3.0,7.0,1.0,3.0,7.0
4003,5.0,2.0,6.0,3.0,28.0,14.0,19.0,15.0,13.0,39.0,8.0,43.0,43.0,45.0,29.0,57.0,26.0,52.0,28.0,36.0,20.0,38.0,41.0,24.0,44.0
4004,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4005,4.0,7.0,3.0,8.0,8.0,16.0,8.0,4.0,6.0,12.0,14.0,8.0,20.0,10.0,17.0,48.0,13.0,18.0,6.0,16.0,10.0,11.0,24.0,18.0,11.0
4006,5.0,2.0,5.0,2.0,17.0,15.0,18.0,6.0,9.0,10.0,13.0,24.0,8.0,29.0,22.0,29.0,22.0,22.0,20.0,16.0,6.0,15.0,13.0,30.0,14.0
4007,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,0.0,7.0,6.0,8.0,1.0,2.0,1.0,2.0,7.0,5.0,2.0
4008,3.0,5.0,3.0,5.0,4.0,4.0,11.0,8.0,15.0,8.0,5.0,18.0,31.0,18.0,9.0,15.0,11.0,22.0,15.0,16.0,14.0,9.0,29.0,22.0,17.0
4009,2.0,7.0,1.0,2.0,1.0,5.0,4.0,1.0,5.0,3.0,7.0,7.0,7.0,2.0,2.0,5.0,6.0,13.0,7.0,5.0,8.0,7.0,7.0,7.0,10.0
4010,18.0,18.0,22.0,3.0,23.0,19.0,31.0,15.0,15.0,17.0,21.0,28.0,36.0,36.0,30.0,61.0,38.0,37.0,39.0,39.0,34.0,28.0,50.0,23.0,88.0
4011,15.0,4.0,3.0,7.0,10.0,7.0,3.0,2.0,8.0,16.0,10.0,11.0,26.0,18.0,17.0,36.0,16.0,9.0,19.0,,,,,,
4012,17.0,10.0,21.0,10.0,41.0,28.0,39.0,35.0,11.0,41.0,19.0,38.0,45.0,43.0,25.0,83.0,39.0,53.0,59.0,29.0,56.0,40.0,91.0,74.0,127.0
4013,2.0,3.0,2.0,6.0,11.0,8.0,16.0,8.0,9.0,12.0,6.0,19.0,15.0,11.0,20.0,23.0,24.0,21.0,7.0,9.0,3.0,14.0,25.0,8.0,26.0
4021,36.0,41.0,30.0,65.0,105.0,70.0,92.0,43.0,100.0,115.0,52.0,112.0,82.0,112.0,76.0,140.0,63.0,138.0,84.0,71.0,59.0,51.0,134.0,53.0,150.0
4022,2.0,3.0,1.0,4.0,1.0,4.0,0.0,0.0,8.0,8.0,3.0,1.0,3.0,7.0,3.0,5.0,0.0,6.0,2.0,4.0,2.0,3.0,5.0,3.0,2.0
4023,2.0,6.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,0.0,3.0,7.0,5.0,3.0,4.0,3.0,3.0,9.0,7.0,5.0,9.0,8.0,5.0,12.0
4024,2.0,6.0,0.0,2.0,8.0,2.0,5.0,2.0,9.0,5.0,2.0,9.0,6.0,15.0,14.0,10.0,7.0,8.0,12.0,10.0,11.0,6.0,8.0,6.0,5.0
4026,1.0,2.0,9.0,1.0,11.0,5.0,6.0,15.0,8.0,7.0,7.0,8.0,11.0,16.0,7.0,4.0,5.0,14.0,7.0,16.0,12.0,7.0,18.0,8.0,38.0
4027,10.0,3.0,6.0,7.0,11.0,24.0,16.0,8.0,7.0,30.0,9.0,11.0,17.0,21.0,9.0,29.0,10.0,17.0,16.0,17.0,14.0,35.0,20.0,12.0,44.0
4028,0.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0
4029,3.0,13.0,6.0,11.0,25.0,24.0,36.0,18.0,13.0,17.0,12.0,27.0,13.0,18.0,7.0,26.0,21.0,18.0,7.0,36.0,29.0,17.0,16.0,28.0,36.0
4030,2.0,6.0,7.0,1.0,6.0,1.0,2.0,6.0,6.0,10.0,5.0,7.0,4.0,4.0,6.0,9.0,11.0,9.0,10.0,14.0,5.0,17.0,18.0,6.0,9.0
4031,5.0,1.0,3.0,1.0,3.0,0.0,6.0,1.0,1.0,2.0,2.0,0.0,3.0,8.0,2.0,14.0,4.0,1.0,4.0,0.0,1.0,5.0,5.0,8.0,2.0
4032,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,11.0,2.0,6.0,2.0,1.0,1.0,8.0,6.0,6.0,6.0,10.0,1.0,3.0,13.0,6.0,9.0
4033,3.0,7.0,5.0,9.0,12.0,24.0,7.0,1.0,14.0,16.0,17.0,19.0,19.0,17.0,10.0,43.0,50.0,34.0,24.0,43.0,20.0,19.0,36.0,25.0,23.0
4034,25.0,15.0,35.0,36.0,43.0,73.0,56.0,39.0,18.0,67.0,39.0,57.0,41.0,34.0,49.0,40.0,36.0,25.0,24.0,38.0,22.0,43.0,46.0,35.0,29.0
4035,4.0,4.0,4.0,5.0,9.0,3.0,3.0,5.0,5.0,4.0,6.0,9.0,6.0,3.0,1.0,13.0,9.0,3.0,8.0,21.0,12.0,10.0,17.0,9.0,21.0
4036,0.0,1.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,4.0,7.0,,,,,,,,,,,
4037,8.0,8.0,3.0,15.0,4.0,9.0,7.0,5.0,4.0,11.0,2.0,9.0,18.0,10.0,14.0,11.0,9.0,32.0,10.0,16.0,18.0,9.0,24.0,16.0,12.0
4038,29.0,38.0,19.0,26.0,49.0,56.0,29.0,31.0,29.0,30.0,19.0,60.0,50.0,56.0,64.0,68.0,68.0,100.0,54.0,76.0,41.0,66.0,42.0,50.0,102.0
4039,2.0,1.0,5.0,3.0,4.0,5.0,7.0,2.0,3.0,8.0,3.0,6.0,10.0,6.0,3.0,2.0,10.0,4.0,8.0,9.0,4.0,7.0,2.0,6.0,8.0
4040,22.0,26.0,22.0,23.0,81.0,44.0,57.0,56.0,46.0,88.0,33.0,85.0,53.0,63.0,55.0,76.0,67.0,104.0,28.0,92.0,66.0,56.0,58.0,110.0,40.0
4041,3.0,2.0,4.0,2.0,1.0,1.0,10.0,0.0,3.0,7.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,3.0,4.0,2.0,8.0,8.0,6.0,2.0,2.0
4042,4.0,7.0,10.0,16.0,24.0,6.0,11.0,11.0,19.0,10.0,17.0,25.0,15.0,14.0,26.0,45.0,12.0,57.0,15.0,27.0,24.0,17.0,18.0,11.0,16.0
4043,2.0,0.0,3.0,1.0,3.0,5.0,3.0,0.0,2.0,2.0,10.0,2.0,3.0,8.0,,,,,,,,,,,
4044,6.0,12.0,19.0,12.0,28.0,20.0,25.0,22.0,21.0,27.0,16.0,37.0,33.0,39.0,25.0,31.0,47.0,36.0,19.0,46.0,23.0,22.0,33.0,23.0,44.0
4045,28.0,51.0,45.0,51.0,86.0,86.0,83.0,48.0,58.0,74.0,69.0,99.0,95.0,90.0,70.0,121.0,111.0,101.0,112.0,85.0,92.0,70.0,103.0,78.0,107.0
4046,1.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,3.0,1.0,2.0,10.0,1.0,6.0,3.0,14.0,12.0,8.0,1.0,7.0,4.0
