Bezirk_ID,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Kanton_ABK,Bezirk_Name,Kanton_ID,Kanton_Name
1110,11131.0,11169.0,11243.0,11278.0,11407.0,11518.0,11514.0,11606.0,11612.0,11771.0,12249.0,12385.0,12550.0,12643.0,12734.0,12931.0,13064.0,13183.0,13381.0,13416.0,13490.0,13538.0,13577.0,13566.0,13679.0,13712.0,13672.0,13734.0,13713.0,13800.0,13947.0,13927.0,13982.0,14068.0,14212.0,SO,Thierstein,11,Solothurn
1200,203598.0,202121.0,201139.0,199203.0,197470.0,195858.0,194340.0,192559.0,190854.0,190347.0,193828.0,195647.0,196634.0,197403.0,197054.0,195759.0,194913.0,193053.0,190505.0,188458.0,187422.0,186469.0,186719.0,186653.0,186753.0,185601.0,184822.0,185227.0,186672.0,187898.0,184950.0,186255.0,187425.0,189335.0,190580.0,BS,Kt. Basel-Stadt,12,Basel-Stadt
1301,134038.0,134344.0,135065.0,135562.0,136185.0,137141.0,137321.0,138011.0,138230.0,138382.0,139142.0,139158.0,139168.0,139550.0,139323.0,139219.0,139941.0,140556.0,141005.0,141700.0,141554.0,142187.0,143528.0,144057.0,144299.0,144594.0,145316.0,146394.0,147550.0,148401.0,148996.0,149731.0,150386.0,151376.0,152563.0,BL,Arlesheim,13,Baselland
1302,13650.0,13697.0,13835.0,13844.0,13863.0,13998.0,14125.0,14167.0,14302.0,14414.0,14860.0,15061.0,15337.0,15470.0,15899.0,16265.0,16435.0,16626.0,16821.0,17178.0,17371.0,17576.0,17757.0,17982.0,18110.0,18174.0,18260.0,18531.0,18675.0,18794.0,18901.0,19012.0,19057.0,19220.0,19468.0,BL,Laufen,13,Baselland
1303,48349.0,48675.0,48667.0,48969.0,49297.0,49386.0,49660.0,49812.0,50179.0,50450.0,50649.0,51021.0,51441.0,51875.0,52203.0,52462.0,52878.0,53181.0,53530.0,53891.0,54391.0,54723.0,54819.0,55191.0,55432.0,55664.0,55824.0,56185.0,56492.0,56776.0,57229.0,57181.0,57547.0,58061.0,58648.0,BL,Liestal,13,Baselland
1304,24435.0,24718.0,24964.0,25156.0,25526.0,25889.0,26204.0,26553.0,26726.0,27023.0,27975.0,28461.0,28678.0,29306.0,29545.0,29969.0,30050.0,30315.0,30520.0,30849.0,31168.0,31387.0,31562.0,31878.0,32026.0,32235.0,32300.0,32558.0,33036.0,33351.0,33688.0,33882.0,33991.0,34353.0,34755.0,BL,Sissach,13,Baselland
1305,12153.0,12316.0,12471.0,12468.0,12484.0,12556.0,12651.0,12750.0,13016.0,13175.0,13537.0,13693.0,13864.0,14179.0,14289.0,14416.0,14607.0,14627.0,14885.0,14984.0,15150.0,15210.0,15283.0,15294.0,15438.0,15422.0,15466.0,15477.0,15461.0,15493.0,15590.0,15554.0,15556.0,15646.0,15867.0,BL,Waldenburg,13,Baselland
1401,2758.0,2808.0,2840.0,2897.0,2915.0,2986.0,3004.0,3082.0,3122.0,3229.0,3331.0,3448.0,3468.0,3535.0,3582.0,3645.0,3688.0,3696.0,3727.0,3740.0,3698.0,3700.0,3661.0,3718.0,3705.0,3707.0,3697.0,3756.0,3823.0,3890.0,4045.0,4110.0,4152.0,4185.0,4215.0,SH,Oberklettgau,14,Schaffhausen
1402,6007.0,6091.0,6153.0,6226.0,6258.0,6327.0,6385.0,6427.0,6495.0,6525.0,6783.0,6816.0,6880.0,7004.0,7043.0,7032.0,7133.0,7202.0,7375.0,7431.0,7428.0,7492.0,7512.0,7497.0,7529.0,7588.0,7629.0,7794.0,7796.0,7897.0,7946.0,8170.0,8267.0,8475.0,8616.0,SH,Reiat,14,Schaffhausen
1403,49730.0,50094.0,50095.0,49931.0,49817.0,49600.0,49579.0,49600.0,49553.0,49833.0,49812.0,50208.0,50404.0,50634.0,50662.0,50618.0,50273.0,50006.0,49983.0,49749.0,49322.0,49519.0,49986.0,50090.0,49880.0,49753.0,49751.0,50182.0,50846.0,50945.0,51457.0,51852.0,52344.0,52812.0,53262.0,SH,Schaffhausen,14,Schaffhausen
1404,2638.0,2661.0,2650.0,2637.0,2676.0,2739.0,2728.0,2771.0,2823.0,2851.0,2879.0,2972.0,3040.0,3060.0,3057.0,3057.0,3047.0,3068.0,3069.0,3034.0,3021.0,2970.0,2963.0,2969.0,2962.0,2991.0,2981.0,2942.0,2924.0,2949.0,2947.0,2997.0,3007.0,3036.0,3024.0,SH,Schleitheim,14,Schaffhausen
1405,4066.0,4089.0,4103.0,4043.0,4006.0,4014.0,4066.0,4130.0,4157.0,4269.0,4455.0,4544.0,4656.0,4719.0,4872.0,4973.0,4966.0,5026.0,4868.0,4941.0,4948.0,4945.0,5041.0,5059.0,5049.0,5048.0,5120.0,5153.0,5200.0,5221.0,5222.0,5251.0,5391.0,5463.0,5470.0,SH,Stein,14,Schaffhausen
